null	Sat Oct 01 06:45:44 BRT 54704	21	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.015844544095665172	0.07922272047832586	0.026407573492775286	BOOK	FOOD	751	669	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:45:44 BRT 54704	21	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.02702702702702703	0.13513513513513514	0.04504504504504505	BOOK	FOOD	76	73	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:47:00 BRT 54704	21	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.014429530201342283	0.07214765100671142	0.02404921700223714	BOOK	FOOD	675	596	491	82	6315	370	2831	3090	100
242	200073754	1|-1|-1|-1|-1|1|-1|-1	90
243	200353583	1|-1|-1|-1|-1|1|-1|-1	86
243	200385428	1|-1|-1|-1|-1|1|-1|-1	77
246	200029598	1|-1|-1|-1|-1|1|-1|-1	90
246	200155018	1|-1|-1|-1|-1|1|-1|-1	85
248	200018914	1|-1|-1|-1|-1|1|-1|-1	89
248	200090323	1|-1|-1|-1|-1|1|-1|-1	39
250	200150046	1|-1|-1|-1|-1|1|-1|-1	34
249	200128952	1|-1|-1|-1|-1|1|-1|-1	83
252	200050719	1|-1|-1|-1|-1|1|-1|-1	80
252	200063812	1|-1|-1|-1|-1|1|-1|-1	94
252	200067256	1|-1|-1|-1|-1|1|-1|-1	94
253	200387261	1|-1|-1|-1|-1|1|-1|-1	95
254	200008794	1|-1|-1|-1|-1|1|-1|-1	96
254	200083207	1|-1|-1|-1|-1|1|-1|-1	11
257	200009327	1|-1|-1|-1|-1|1|-1|-1	90
257	200126960	1|-1|-1|-1|-1|1|-1|-1	85
260	200005170	1|-1|-1|-1|-1|1|-1|-1	93
258	200089207	1|-1|-1|-1|-1|1|-1|-1	25
261	200027208	1|-1|-1|-1|-1|1|-1|-1	70
264	200330020	1|-1|-1|-1|-1|1|-1|-1	65
261	200193205	1|-1|-1|-1|-1|1|-1|-1	82
266	200052488	1|-1|-1|-1|-1|1|-1|-1	46
267	200116242	1|-1|-1|-1|-1|1|-1|-1	61
263	200005031	1|-1|-1|-1|-1|1|-1|-1	15
267	200284613	1|-1|-1|-1|-1|1|-1|-1	84
269	200022782	1|-1|-1|-1|-1|1|-1|-1	1
269	200063689	1|-1|-1|-1|-1|1|-1|-1	2
269	200077585	1|-1|-1|-1|-1|1|-1|-1	4
270	200003370	1|-1|-1|-1|-1|1|-1|-1	101
272	200043023	1|-1|-1|-1|-1|1|-1|-1	8
276	200043509	1|-1|-1|-1|-1|1|-1|-1	77
279	200026257	1|-1|-1|-1|-1|1|-1|-1	45
279	200051209	1|-1|-1|-1|-1|1|-1|-1	29
280	200033671	1|-1|-1|-1|-1|1|-1|-1	36
282	200087782	1|-1|-1|-1|-1|1|-1|-1	36
282	200077397	1|-1|-1|-1|-1|1|-1|-1	99
281	200083203	1|-1|-1|-1|-1|1|-1|-1	76
282	200099476	1|-1|-1|-1|-1|1|-1|-1	98
283	200252267	1|-1|-1|-1|-1|1|-1|-1	59
283	200308034	1|-1|-1|-1|-1|1|-1|-1	20
283	200310322	1|-1|-1|-1|-1|1|-1|-1	46
287	200067256	1|-1|-1|-1|-1|1|-1|-1	97
287	200137629	1|-1|-1|-1|-1|1|-1|-1	75
283	200328627	1|-1|-1|-1|-1|1|-1|-1	101
283	200353195	1|-1|-1|-1|-1|1|-1|-1	72
288	200025730	1|-1|-1|-1|-1|1|-1|-1	55
288	200027208	1|-1|-1|-1|-1|1|-1|-1	69
294	200099843	1|-1|-1|-1|-1|1|-1|-1	101
294	200300298	1|-1|-1|-1|-1|1|-1|-1	51
295	200027208	1|-1|-1|-1|-1|1|-1|-1	68
296	200105071	1|-1|-1|-1|-1|1|-1|-1	88
296	200266248	1|-1|-1|-1|-1|1|-1|-1	47
291	200033573	1|-1|-1|-1|-1|1|-1|-1	84
291	200122412	1|-1|-1|-1|-1|1|-1|-1	71
298	200010744	1|-1|-1|-1|-1|1|-1|-1	73
298	200080536	1|-1|-1|-1|-1|1|-1|-1	34
299	200152441	1|-1|-1|-1|-1|1|-1|-1	49
299	200089207	1|-1|-1|-1|-1|1|-1|-1	25
299	200202891	1|-1|-1|-1|-1|1|-1|-1	29
303	200069089	1|-1|-1|-1|-1|1|-1|-1	9
299	200208757	1|-1|-1|-1|-1|1|-1|-1	67
303	200089177	1|-1|-1|-1|-1|1|-1|-1	7
303	200126611	1|-1|-1|-1|-1|1|-1|-1	91
306	200025885	1|-1|-1|-1|-1|1|-1|-1	1
307	200158832	1|-1|-1|-1|-1|1|-1|-1	45
310	200177343	1|-1|-1|-1|-1|1|-1|-1	22
311	200117372	1|-1|-1|-1|-1|1|-1|-1	81
308	200046922	1|-1|-1|-1|-1|1|-1|-1	64
302	200098724	1|-1|-1|-1|-1|1|-1|-1	81
311	200121064	1|-1|-1|-1|-1|1|-1|-1	23
312	200068955	1|-1|-1|-1|-1|1|-1|-1	37
312	200078575	1|-1|-1|-1|-1|1|-1|-1	48
314	200022782	1|-1|-1|-1|-1|1|-1|-1	22
313	200027210	1|-1|-1|-1|-1|1|-1|-1	74
313	200032204	1|-1|-1|-1|-1|1|-1|-1	1
315	200050719	1|-1|-1|-1|-1|1|-1|-1	81
